lnfuture lnspot    cost
6.10491  6.10444   0.006489
6.10524  6.10441   0.006489
6.10524  6.10432   0.006489
6.10557  6.10432   0.006489
6.10569  6.10441   0.006489
6.10557  6.10450   0.006489
6.10591  6.10455   0.006489
6.10569  6.10459   0.006489
6.10580  6.10464   0.006489
6.10580  6.10459   0.006489
6.10591  6.10491   0.006489
6.10591  6.10482   0.006489
6.10591  6.10482   0.006489
6.10613  6.10488   0.006489
6.10602  6.10497   0.006489
6.10613  6.10499   0.006489
6.10602  6.10511   0.006489
6.10624  6.10522   0.006489
6.10591  6.10533   0.006489
6.10602  6.10540   0.006489
6.10602  6.10533   0.006489
6.10636  6.10535   0.006489
6.10602  6.10533   0.006489
6.10602  6.10548   0.006489
6.10602  6.10562   0.006489
6.10569  6.10553   0.006489
6.10569  6.10560   0.006489
6.10569  6.10553   0.006489
6.10569  6.10555   0.006489
6.10557  6.10569   0.006489
6.10557  6.10553   0.006489
6.10557  6.10553   0.006489
6.10557  6.10553   0.006489
6.10580  6.10540   0.006489
6.10591  6.10546   0.006489
6.10591  6.10555   0.006489
6.10569  6.10551   0.006489
6.10569  6.10553   0.006489
6.10557  6.10553   0.006489
6.10557  6.10542   0.006489
6.10535  6.10548   0.006489
6.10513  6.10540   0.006489
6.10535  6.10540   0.006489
6.10535  6.10537   0.006489
6.10524  6.10533   0.006489
6.10546  6.10528   0.006489
6.10535  6.10533   0.006489
6.10524  6.10528   0.006489
6.10535  6.10528   0.006489
6.10535  6.10531   0.006489
6.10524  6.10524   0.006489
6.10535  6.10537   0.006489
6.10535  6.10533   0.006489
6.10524  6.10533   0.006489
6.10546  6.10531   0.006489
6.10546  6.10528   0.006489
6.10557  6.10533   0.006489
6.10580  6.10537   0.006489
6.10580  6.10542   0.006489
6.10580  6.10526   0.006489
6.10580  6.10535   0.006489
6.10591  6.10546   0.006489
6.10569  6.10526   0.006489
6.10591  6.10533   0.006489
6.10557  6.10524   0.006489
6.10557  6.10537   0.006489
6.10569  6.10537   0.006489
6.10580  6.10528   0.006489
6.10602  6.10533   0.006489
6.10613  6.10540   0.006489
6.10602  6.10528   0.006489
6.10591  6.10537   0.006489
6.10591  6.10537   0.006489
6.10613  6.10548   0.006489
6.10613  6.10544   0.006489
6.10613  6.10542   0.006489
6.10613  6.10528   0.006489
6.10613  6.10535   0.006489
6.10613  6.10533   0.006489
6.10624  6.10535   0.006489
6.10624  6.10522   0.006489
6.10602  6.10531   0.006489
6.10602  6.10528   0.006489
6.10591  6.10535   0.006489
6.10580  6.10537   0.006489
6.10591  6.10544   0.006489
6.10602  6.10546   0.006489
6.10613  6.10553   0.006489
6.10602  6.10551   0.006489
6.10613  6.10557   0.006489
6.10613  6.10566   0.006489
6.10624  6.10566   0.006489
6.10636  6.10575   0.006489
6.10636  6.10580   0.006489
6.10658  6.10577   0.006489
6.10658  6.10580   0.006489
6.10647  6.10595   0.006489
6.10647  6.10611   0.006489
6.10658  6.10613   0.006489
6.10680  6.10611   0.006489
6.10624  6.10620   0.006489
6.10680  6.10636   0.006489
6.10658  6.10633   0.006489
6.10680  6.10662   0.006489
6.10736  6.10671   0.006489
6.10736  6.10693   0.006489
6.10747  6.10711   0.006489
6.10747  6.10725   0.006489
6.10758  6.10720   0.006489
6.10747  6.10729   0.006489
6.10736  6.10736   0.006489
6.10713  6.10742   0.006489
6.10702  6.10753   0.006489
6.10680  6.10731   0.006489
6.10669  6.10725   0.006489
6.10636  6.10729   0.006489
6.10613  6.10725   0.006489
6.10591  6.10711   0.006489
6.10569  6.10689   0.006489
6.10580  6.10671   0.006489
6.10613  6.10662   0.006489
6.10602  6.10631   0.006489
6.10613  6.10622   0.006489
6.10624  6.10629   0.006489
6.10624  6.10629   0.006489
6.10591  6.10618   0.006489
6.10636  6.10606   0.006489
6.10636  6.10622   0.006489
6.10658  6.10629   0.006489
6.10658  6.10642   0.006489
6.10636  6.10644   0.006489
6.10602  6.10640   0.006489
6.10602  6.10640   0.006489
6.10613  6.10640   0.006489
6.10658  6.10647   0.006489
6.10725  6.10655   0.006489
6.10658  6.10655   0.006489
6.10680  6.10658   0.006489
6.10658  6.10662   0.006489
6.10647  6.10653   0.006489
6.10702  6.10671   0.006489
6.10691  6.10669   0.006489
6.10713  6.10680   0.006489
6.10713  6.10691   0.006489
6.10691  6.10687   0.006489
6.10658  6.10678   0.006489
6.10658  6.10658   0.006489
6.10680  6.10669   0.006489
6.10680  6.10667   0.006489
6.10647  6.10653   0.006489
6.10669  6.10655   0.006489
6.10647  6.10642   0.006489
6.10669  6.10653   0.006489
6.10669  6.10647   0.006489
6.10647  6.10649   0.006489
6.10636  6.10636   0.006489
6.10624  6.10627   0.006489
6.10647  6.10631   0.006489
6.10658  6.10644   0.006489
6.10636  6.10636   0.006489
6.10658  6.10649   0.006489
6.10647  6.10640   0.006489
6.10658  6.10627   0.006489
6.10636  6.10636   0.006489
6.10636  6.10633   0.006489
6.10636  6.10627   0.006489
6.10636  6.10622   0.006489
6.10613  6.10622   0.006489
6.10647  6.10624   0.006489
6.10636  6.10629   0.006489
6.10580  6.10622   0.006489
6.10613  6.10602   0.006489
6.10524  6.10595   0.006489
6.10569  6.10584   0.006489
6.10524  6.10566   0.006489
6.10457  6.10548   0.006489
6.10502  6.10517   0.006489
6.10435  6.10522   0.006489
6.10457  6.10535   0.006489
6.10524  6.10517   0.006489
6.10546  6.10517   0.006489
6.10557  6.10526   0.006489
6.10524  6.10528   0.006489
6.10535  6.10506   0.006489
6.10524  6.10504   0.006489
6.10535  6.10513   0.006489
6.10535  6.10520   0.006489
6.10546  6.10522   0.006489
6.10613  6.10540   0.006489
6.10602  6.10524   0.006489
6.10647  6.10522   0.006489
6.10647  6.10528   0.006489
6.10636  6.10551   0.006489
6.10658  6.10551   0.006489
6.10636  6.10555   0.006489
6.10636  6.10544   0.006489
6.10624  6.10560   0.006489
6.10602  6.10564   0.006489
6.10591  6.10573   0.006489
6.10546  6.10553   0.006489
6.10580  6.10562   0.006489
6.10524  6.10548   0.006489
6.10502  6.10553   0.006489
6.10479  6.10546   0.006489
6.10502  6.10540   0.006489
6.10491  6.10537   0.006489
6.10502  6.10537   0.006489
6.10535  6.10524   0.006489
6.10513  6.10524   0.006489
6.10546  6.10524   0.006489
6.10557  6.10520   0.006489
6.10546  6.10522   0.006489
6.10524  6.10522   0.006489
6.10580  6.10515   0.006489
6.10613  6.10517   0.006489
6.10580  6.10513   0.006489
6.10580  6.10524   0.006489
6.10569  6.10504   0.006489
6.10624  6.10524   0.006489
6.10624  6.10531   0.006489
6.10647  6.10548   0.006489
6.10624  6.10544   0.006489
6.10613  6.10546   0.006489
6.10647  6.10548   0.006489
6.10636  6.10557   0.006489
6.10669  6.10560   0.006489
6.10669  6.10589   0.006489
6.10725  6.10627   0.006489
6.10680  6.10629   0.006489
6.10713  6.10640   0.006489
6.10702  6.10638   0.006489
6.10680  6.10640   0.006489
6.10758  6.10662   0.006489
6.10713  6.10644   0.006489
6.10747  6.10671   0.006489
6.10780  6.10698   0.006489
6.10747  6.10713   0.006489
6.10769  6.10718   0.006489
6.10747  6.10740   0.006489
6.10736  6.10734   0.006489
6.10736  6.10731   0.006489
6.10791  6.10749   0.006489
6.10803  6.10742   0.006489
6.10814  6.10745   0.006489
6.10803  6.10745   0.006489
6.10803  6.10740   0.006489
6.10836  6.10785   0.006489
6.10747  6.10620  -0.014180
6.10758  6.10651  -0.014180
6.10747  6.10651  -0.014180
6.10780  6.10671  -0.014180
6.10725  6.10673  -0.014180
6.10780  6.10673  -0.014180
6.10747  6.10660  -0.014180
6.10814  6.10669  -0.014180
6.10847  6.10684  -0.014180
6.10780  6.10698  -0.014180
6.10803  6.10707  -0.014180
6.10791  6.10702  -0.014180
6.10814  6.10731  -0.014180
6.10847  6.10742  -0.014180
6.10847  6.10756  -0.014180
6.10880  6.10769  -0.014180
6.10947  6.10796  -0.014180
6.10969  6.10834  -0.014180
6.10947  6.10845  -0.014180
6.10947  6.10858  -0.014180
6.11002  6.10878  -0.014180
6.10991  6.10889  -0.014180
6.10980  6.10934  -0.014180
6.10980  6.10945  -0.014180
6.11036  6.10971  -0.014180
6.10991  6.10967  -0.014180
6.10991  6.10943  -0.014180
6.10991  6.10954  -0.014180
6.10958  6.10969  -0.014180
6.10947  6.10949  -0.014180
6.10925  6.10936  -0.014180
6.10925  6.10943  -0.014180
6.10936  6.10918  -0.014180
6.10925  6.10920  -0.014180
6.10947  6.10907  -0.014180
6.10925  6.10905  -0.014180
6.10903  6.10903  -0.014180
6.10880  6.10889  -0.014180
6.10869  6.10876  -0.014180
6.10914  6.10874  -0.014180
6.10903  6.10869  -0.014180
6.10914  6.10871  -0.014180
6.10903  6.10860  -0.014180
6.10858  6.10843  -0.014180
6.10880  6.10838  -0.014180
6.10858  6.10831  -0.014180
6.10836  6.10822  -0.014180
6.10836  6.10811  -0.014180
6.10803  6.10787  -0.014180
6.10791  6.10771  -0.014180
6.10791  6.10769  -0.014180
6.10814  6.10758  -0.014180
6.10803  6.10751  -0.014180
6.10825  6.10727  -0.014180
6.10858  6.10738  -0.014180
6.10858  6.10756  -0.014180
6.10869  6.10765  -0.014180
6.10836  6.10758  -0.014180
6.10869  6.10767  -0.014180
6.10858  6.10771  -0.014180
6.10869  6.10767  -0.014180
6.10891  6.10778  -0.014180
6.10891  6.10771  -0.014180
6.10903  6.10796  -0.014180
6.10891  6.10776  -0.014180
6.10914  6.10785  -0.014180
6.10925  6.10789  -0.014180
6.10947  6.10811  -0.014180
6.10947  6.10816  -0.014180
6.10925  6.10811  -0.014180
6.10903  6.10818  -0.014180
6.10914  6.10811  -0.014180
6.10936  6.10820  -0.014180
6.10903  6.10816  -0.014180
6.10936  6.10809  -0.014180
6.10891  6.10814  -0.014180
6.10858  6.10822  -0.014180
6.10880  6.10822  -0.014180
6.10880  6.10822  -0.014180
6.10858  6.10816  -0.014180
6.10869  6.10820  -0.014180
6.10858  6.10825  -0.014180
6.10869  6.10825  -0.014180
6.10880  6.10825  -0.014180
6.10880  6.10814  -0.014180
6.10891  6.10809  -0.014180
6.10891  6.10807  -0.014180
6.10903  6.10820  -0.014180
6.10903  6.10814  -0.014180
6.10914  6.10818  -0.014180
6.10891  6.10822  -0.014180
6.10891  6.10825  -0.014180
6.10903  6.10820  -0.014180
6.10903  6.10834  -0.014180
6.10914  6.10845  -0.014180
6.10969  6.10831  -0.014180
6.10947  6.10836  -0.014180
6.10947  6.10836  -0.014180
6.10991  6.10834  -0.014180
6.11002  6.10858  -0.014180
6.11014  6.10900  -0.014180
6.10991  6.10916  -0.014180
6.10991  6.10920  -0.014180
6.10980  6.10929  -0.014180
6.10980  6.10934  -0.014180
6.10958  6.10927  -0.014180
6.10991  6.10927  -0.014180
6.10991  6.10936  -0.014180
6.10991  6.10956  -0.014180
6.11002  6.10947  -0.014180
6.11002  6.10951  -0.014180
6.11014  6.10958  -0.014180
6.11025  6.10967  -0.014180
6.11014  6.10956  -0.014180
6.11002  6.10956  -0.014180
6.10958  6.10945  -0.014180
6.10969  6.10938  -0.014180
6.10936  6.10949  -0.014180
6.10914  6.10938  -0.014180
6.10903  6.10938  -0.014180
6.10869  6.10916  -0.014180
6.10869  6.10914  -0.014180
6.10869  6.10894  -0.014180
6.10858  6.10880  -0.014180
6.10836  6.10876  -0.014180
6.10858  6.10867  -0.014180
6.10869  6.10865  -0.014180
6.10858  6.10854  -0.014180
6.10847  6.10856  -0.014180
6.10847  6.10836  -0.014180
6.10836  6.10840  -0.014180
6.10825  6.10822  -0.014180
6.10814  6.10829  -0.014180
6.10791  6.10816  -0.014180
6.10836  6.10831  -0.014180
6.10803  6.10820  -0.014180
6.10814  6.10803  -0.014180
6.10814  6.10816  -0.014180
6.10880  6.10845  -0.014180
6.10869  6.10838  -0.014180
6.10914  6.10820  -0.014180
6.10891  6.10825  -0.014180
6.10847  6.10822  -0.014180
6.10869  6.10811  -0.014180
6.10847  6.10798  -0.014180
6.10836  6.10807  -0.014180
6.10825  6.10805  -0.014180
6.10791  6.10800  -0.014180
6.10825  6.10798  -0.014180
6.10847  6.10780  -0.014180
6.10858  6.10787  -0.014180
6.10858  6.10780  -0.014180
6.10847  6.10776  -0.014180
6.10847  6.10780  -0.014180
6.10847  6.10780  -0.014180
6.10858  6.10780  -0.014180
6.10847  6.10791  -0.014180
6.10847  6.10787  -0.014180
6.10825  6.10787  -0.014180
6.10780  6.10782  -0.014180
6.10769  6.10765  -0.014180
6.10736  6.10745  -0.014180
6.10747  6.10740  -0.014180
6.10769  6.10745  -0.014180
6.10769  6.10742  -0.014180
6.10780  6.10734  -0.014180
6.10747  6.10725  -0.014180
6.10769  6.10731  -0.014180
6.10769  6.10729  -0.014180
6.10747  6.10729  -0.014180
6.10769  6.10731  -0.014180
6.10769  6.10718  -0.014180
6.10814  6.10734  -0.014180
6.10814  6.10734  -0.014180
6.10825  6.10745  -0.014180
6.10858  6.10758  -0.014180
6.10869  6.10745  -0.014180
6.10836  6.10756  -0.014180
6.10836  6.10745  -0.014180
6.10814  6.10751  -0.014180
6.10814  6.10749  -0.014180
6.10836  6.10742  -0.014180
6.10791  6.10713  -0.014180
6.10780  6.10716  -0.014180
6.10780  6.10718  -0.014180
6.10791  6.10734  -0.014180
6.10791  6.10720  -0.014180
6.10803  6.10722  -0.014180
6.10814  6.10722  -0.014180
6.10814  6.10734  -0.014180
6.10814  6.10734  -0.014180
6.10780  6.10725  -0.014180
6.10780  6.10738  -0.014180
6.10814  6.10740  -0.014180
6.10791  6.10734  -0.014180
6.10747  6.10738  -0.014180
6.10702  6.10740  -0.014180
6.10725  6.10687  -0.014180
6.10713  6.10684  -0.014180
6.10691  6.10691  -0.014180
6.10680  6.10707  -0.014180
6.10669  6.10682  -0.014180
6.10613  6.10660  -0.014180
6.10535  6.10640  -0.014180
6.10546  6.10602  -0.014180
6.10535  6.10584  -0.014180
6.10491  6.10562  -0.014180
6.10412  6.10537  -0.014180
6.10379  6.10488  -0.014180
6.10368  6.10470  -0.014180
6.10379  6.10439  -0.014180
6.10278  6.10406  -0.014180
6.10301  6.10327  -0.014180
6.10267  6.10274  -0.014180
6.10334  6.10254  -0.014180
6.10390  6.10294  -0.014180
6.10357  6.10301  -0.014180
6.10401  6.10314  -0.014180
6.10368  6.10350  -0.014180
6.10390  6.10370  -0.014180
6.10301  6.10365  -0.014180
6.10357  6.10357  -0.014180
6.10345  6.10357  -0.014180
6.10412  6.10359  -0.014180
6.10435  6.10370  -0.014180
6.10357  6.10381  -0.014180
6.10368  6.10390  -0.014180
6.10323  6.10370  -0.014180
6.10345  6.10363  -0.014180
6.10345  6.10343  -0.014180
6.10334  6.10348  -0.014180
6.10345  6.10352  -0.014180
6.10345  6.10350  -0.014180
6.10289  6.10341  -0.014180
6.10312  6.10325  -0.014180
6.10289  6.10332  -0.014180
6.10301  6.10325  -0.014180
6.10278  6.10334  -0.014180
6.10278  6.10330  -0.014180
6.10278  6.10330  -0.014180
6.10312  6.10316  -0.014180
6.10368  6.10321  -0.014180
6.10345  6.10312  -0.014180
6.10345  6.10312  -0.014180
6.10368  6.10312  -0.014180
6.10435  6.10321  -0.014180
6.10502  6.10321  -0.014180
6.10479  6.10394  -0.014180
6.10502  6.10437  -0.014180
6.10491  6.10448  -0.014180
6.10435  6.10444  -0.014180
6.10479  6.10450  -0.014180
6.10435  6.10441  -0.014180
6.10412  6.10432  -0.014180
6.10412  6.10426  -0.014180
6.10446  6.10421  -0.014180
6.10435  6.10419  -0.014180
6.10446  6.10421  -0.014180
6.10435  6.10419  -0.014180
6.10446  6.10419  -0.014180
6.10446  6.10412  -0.014180
6.10412  6.10412  -0.014180
6.10412  6.10401  -0.014180
6.10446  6.10406  -0.014180
6.10502  6.10408  -0.014180
6.10468  6.10406  -0.014180
6.10491  6.10403  -0.014180
6.10502  6.10401  -0.014180
6.10524  6.10412  -0.014180
6.10524  6.10417  -0.014180
6.10491  6.10424  -0.014180
6.10468  6.10424  -0.014180
6.10457  6.10428  -0.014180
6.10446  6.10439  -0.014180
6.10457  6.10421  -0.014180
6.10446  6.10419  -0.014180
6.10468  6.10408  -0.014180
6.10446  6.10397  -0.014180
6.10424  6.10412  -0.014180
6.10435  6.10410  -0.014180
6.10412  6.10417  -0.014180
6.10379  6.10397  -0.014180
6.10401  6.10415  -0.014180
6.10390  6.10401  -0.014180
6.10368  6.10397  -0.014180
6.10368  6.10379  -0.014180
6.10368  6.10399  -0.014180
6.10390  6.10401  -0.014180
6.10390  6.10408  -0.014180
6.10424  6.10386  -0.014180
6.10479  6.10397  -0.014180
6.10491  6.10419  -0.014180
6.10491  6.10428  -0.014180
6.10491  6.10435  -0.014180
6.10502  6.10430  -0.014180
6.10535  6.10424  -0.014180
6.10546  6.10441  -0.014180
6.10557  6.10439  -0.014180
6.10569  6.10448  -0.014180
6.10569  6.10499  -0.014180
6.10591  6.10504  -0.014180
6.10591  6.10520  -0.014180
6.10636  6.10526  -0.014180
6.10613  6.10542  -0.014180
6.10636  6.10544  -0.014180
6.10613  6.10555  -0.014180
6.10624  6.10560  -0.014180
6.10658  6.10560  -0.014180
6.10658  6.10584  -0.014180
6.10647  6.10586  -0.014180
6.10647  6.10586  -0.014180
6.10613  6.10600  -0.014180
6.10557  6.10580  -0.014180
6.10524  6.10580  -0.014180
6.10524  6.10571  -0.014180
6.10524  6.10553  -0.014180
6.10457  6.10524  -0.014180
6.10412  6.10504  -0.014180
6.10412  6.10484  -0.014180
6.10457  6.10477  -0.014180
6.10435  6.10448  -0.014180
6.10435  6.10464  -0.014180
6.10412  6.10470  -0.014180
6.10357  6.10459  -0.014180
6.10312  6.10437  -0.014180
6.10267  6.10410  -0.014180
6.10256  6.10370  -0.014180
6.10233  6.10352  -0.014180
6.10256  6.10327  -0.014180
6.10099  6.10310  -0.014180
6.10144  6.10209  -0.014180
6.10155  6.10175  -0.014180
6.10099  6.10144  -0.014180
6.09965  6.10133  -0.014180
6.09942  6.10041  -0.014180
6.09875  6.09978  -0.014180
6.09875  6.09983  -0.014180
6.09740  6.09940  -0.014180
6.09762  6.09852  -0.014180
6.09875  6.09783  -0.014180
6.09897  6.09848  -0.014180
6.09875  6.09893  -0.014180
6.09987  6.09935  -0.014180
6.10088  6.09985  -0.014180
6.10009  6.10014  -0.014180
6.10009  6.10036  -0.014180
6.10032  6.10052  -0.014180
6.09987  6.10050  -0.014180
6.09987  6.10075  -0.014180
6.09998  6.10075  -0.014180
6.10032  6.10077  -0.014180
6.10099  6.10075  -0.014180
6.10189  6.10072  -0.014180
6.10189  6.10083  -0.014180
6.10233  6.10113  -0.014180
6.10245  6.10140  -0.014180
6.10222  6.10126  -0.014180
6.10178  6.10126  -0.014180
6.10121  6.10121  -0.014180
6.10099  6.10140  -0.014180
6.10155  6.10140  -0.014180
6.10077  6.10135  -0.014180
6.10088  6.10144  -0.014180
6.10088  6.10128  -0.014180
6.10054  6.10117  -0.014180
6.10054  6.10113  -0.014180
6.10121  6.10108  -0.014180
6.10099  6.10099  -0.014180
6.10088  6.10115  -0.014180
6.10099  6.10106  -0.014180
6.10077  6.10104  -0.014180
6.10066  6.10081  -0.014180
6.10054  6.10079  -0.014180
6.10032  6.10092  -0.014180
6.09987  6.10066  -0.014180
6.09987  6.10115  -0.014180
6.09942  6.10083  -0.014180
6.09942  6.10086  -0.014180
6.09875  6.10007  -0.014180
6.10088  6.09927   0.000742
6.10110  6.09949   0.000742
6.10178  6.09971   0.000742
6.10189  6.10030   0.000742
6.10222  6.10088   0.000742
6.10211  6.10151   0.000742
6.10211  6.10160   0.000742
6.10357  6.10175   0.000742
6.10412  6.10207   0.000742
6.10368  6.10301   0.000742
6.10334  6.10343   0.000742
6.10289  6.10336   0.000742
6.10256  6.10327   0.000742
6.10233  6.10289   0.000742
6.10222  6.10263   0.000742
6.10200  6.10242   0.000742
6.10233  6.10209   0.000742
6.10155  6.10137   0.000742
6.10133  6.10106   0.000742
6.10099  6.10072   0.000742
6.10121  6.10023   0.000742
6.10155  6.10003   0.000742
6.10166  6.10014   0.000742
6.10178  6.10023   0.000742
6.10166  6.10034   0.000742
6.10166  6.10050   0.000742
6.10121  6.10068   0.000742
6.10144  6.10077   0.000742
6.10211  6.10090   0.000742
6.10189  6.10068   0.000742
6.10222  6.10088   0.000742
6.10222  6.10083   0.000742
6.10278  6.10175   0.000742
6.10256  6.10189   0.000742
6.10233  6.10184   0.000742
6.10278  6.10182   0.000742
6.10256  6.10173   0.000742
6.10233  6.10171   0.000742
6.10211  6.10171   0.000742
6.10211  6.10178   0.000742
6.10245  6.10164   0.000742
6.10278  6.10178   0.000742
6.10233  6.10173   0.000742
6.10166  6.10169   0.000742
6.10155  6.10164   0.000742
6.10178  6.10157   0.000742
6.10144  6.10164   0.000742
6.10166  6.10162   0.000742
6.10166  6.10164   0.000742
6.10121  6.10144   0.000742
