date            hpq           vw            eq            sp
20050826       0.004089     -0.006717     -0.005618     -0.006013
20050829      -0.011847      0.006145      0.003948      0.005958
20050830       0.015362     -0.002340     -0.001662     -0.003192
20050831       0.024354      0.011682      0.011567      0.009864
20050901       0.005043      0.002373      0.002761      0.001033
20050902      -0.010753     -0.003568     -0.001847     -0.002922
20050906      -0.012681      0.011815      0.008458      0.012619
20050907       0.007706      0.002844      0.003402      0.002408
20050908       0.014203     -0.003349     -0.001984     -0.003793
20050909      -0.001436      0.007794      0.005852      0.007965
20050912       0.000360     -0.000638      0.002139     -0.000741
20050913      -0.007570     -0.007071     -0.004601     -0.007545
20050914      -0.001090     -0.003387     -0.004212     -0.003281
20050915       0.013455     -0.000037     -0.001385      0.000464
20050916       0.016864      0.007281      0.005566      0.008292
20050919       0.019054     -0.004328     -0.004028     -0.005566
20050920      -0.020776     -0.007397     -0.004835     -0.007863
20050921      -0.006719     -0.009375     -0.009263     -0.009121
20050922      -0.002848      0.002146     -0.001605      0.003652
20050923       0.016423      0.001569      0.003739      0.000552
20050926       0.016509      0.002412      0.003576      0.000280
20050927      -0.019696     -0.000292     -0.000819      0.000025
20050928       0.005287      0.000996     -0.000576      0.001012
20050929       0.014727      0.008595      0.006484      0.008867
20050930       0.008984      0.002446      0.004955      0.000920
20051003      -0.010274      0.000357      0.002595     -0.001717
20051004      -0.012111     -0.009599     -0.005324     -0.009970
20051005      -0.037828     -0.016782     -0.016438     -0.014887
20051006      -0.021114     -0.006215     -0.008806     -0.004096
20051007       0.007810      0.004775      0.004601      0.003701
20051010      -0.015867     -0.007360     -0.006311     -0.007166
20051011       0.021372     -0.002705     -0.006697     -0.002072
20051012       0.002203     -0.008162     -0.013181     -0.006068
20051013      -0.002198     -0.002075     -0.003260     -0.000713
20051014       0.011013      0.009520      0.009457      0.008268
20051017      -0.005810      0.003397      0.001987      0.002975
20051018       0.012783     -0.010901     -0.008305     -0.010050
20051019      -0.003246      0.014083      0.007871      0.014956
20051020      -0.007959     -0.014736     -0.010520     -0.015020
20051021       0.005470      0.003569      0.004975      0.001520
20051024       0.024665      0.017021      0.012265      0.016777
20051025      -0.027257     -0.002118     -0.001741     -0.002368
20051026      -0.018923     -0.004535     -0.003427     -0.004312
20051027      -0.005935     -0.012135     -0.013615     -0.010475
20051028       0.043284      0.015043      0.009761      0.016549
20051031       0.002861      0.009530      0.011805      0.007176
20051101       0.008559     -0.002202     -0.001917     -0.003521
20051102       0.018034      0.012042      0.011853      0.009977
20051103      -0.001737      0.004202      0.002822      0.004264
20051104      -0.007307     -0.000352      0.000132      0.000164
20051107       0.007010      0.002360      0.002920      0.002188
20051108      -0.006613     -0.003373     -0.003227     -0.003451
20051109      -0.010862      0.001986      0.002089      0.001690
20051110       0.001417      0.006997      0.002293      0.008446
20051111       0.008843      0.003477      0.003131      0.003055
20051114      -0.011220     -0.000816     -0.002344     -0.000778
20051115      -0.002837     -0.004673     -0.007574     -0.003850
20051116       0.005334      0.001532     -0.001143      0.001790
20051117       0.025822      0.010702      0.011056      0.009414
20051118       0.013793      0.004059      0.004784      0.004401
20051121      -0.004082      0.006443      0.006370      0.005271
20051122       0.002391      0.005479      0.004034      0.005084
20051123       0.001022      0.003340      0.003129      0.003473
20051125       0.011913      0.002471      0.001829      0.002086
20051128       0.007736     -0.009929     -0.008347     -0.008508
20051129       0.000000      0.000307      0.000601      0.000016
20051130      -0.009680     -0.004133      0.002684     -0.006362
20051201      -0.003707      0.013278      0.011442      0.012157
20051202      -0.011164      0.001046      0.001856      0.000324
20051205       0.019158     -0.002592     -0.002570     -0.002363
20051206      -0.005707      0.001572      0.001998      0.001276
20051207      -0.003376     -0.004397     -0.002900     -0.005009
20051208      -0.009824      0.000353      0.002083     -0.001217
20051209       0.023606      0.002602      0.004301      0.002811
20051212       0.004345      0.001400      0.001348      0.000842
20051213      -0.030030      0.004148      0.000277      0.005554
20051214       0.018576      0.003028      0.000873      0.004190
20051215      -0.013847     -0.002843     -0.003420     -0.001414
20051216      -0.009589     -0.002401     -0.000977     -0.002848
20051219      -0.001729     -0.007141     -0.007373     -0.005839
20051220      -0.000693      0.000016     -0.001446     -0.000238
20051221      -0.002773      0.003785      0.005357      0.002517
20051222       0.004519      0.004617      0.005428      0.004221
20051223      -0.004498      0.000981      0.003363      0.000426
20051227      -0.001043     -0.009806     -0.007569     -0.009553
20051228       0.002088      0.002857      0.003299      0.001297
20051229      -0.002083     -0.002343      0.000072     -0.002981
20051230      -0.003827     -0.004415      0.000053     -0.004887
20060103       0.004890      0.016428      0.010981      0.016430
20060104       0.029197      0.005531      0.007697      0.003673
20060105      -0.007092     -0.000332      0.002920      0.000016
20060106       0.028571      0.009813      0.009032      0.009399
20060109       0.012566      0.004303      0.007009      0.003656
20060110       0.005225      0.000978      0.004278     -0.000357
20060111       0.018194      0.003217      0.003297      0.003481
20060112      -0.010211     -0.006278     -0.002945     -0.006274
20060113       0.028369      0.001440      0.002924      0.001205
20060117      -0.007524     -0.003425     -0.002867     -0.003635
20060118       0.000316     -0.004254     -0.001829     -0.003897
20060119       0.017998      0.007671      0.010498      0.005564
20060120      -0.015509     -0.015946     -0.008844     -0.018326
20060123      -0.012602      0.003175      0.003408      0.001847
20060124       0.000957      0.004170      0.007592      0.002405
20060125       0.023589     -0.002229     -0.000175     -0.001721
20060126      -0.015883      0.008214      0.009464      0.007235
20060127      -0.009810      0.007038      0.005410      0.007764
20060130      -0.000320      0.001831      0.002908      0.001153
20060131      -0.003197     -0.001519      0.002841     -0.003984
20060201       0.001604      0.001463      0.002352      0.001859
20060202      -0.010247     -0.008451     -0.006317     -0.009061
20060203      -0.011323     -0.004865     -0.002056     -0.005359
20060206      -0.009489      0.002142      0.002836      0.000783
20060207       0.003304     -0.010210     -0.009193     -0.008095
20060208       0.054001      0.006765      0.003501      0.008663
20060209      -0.012808     -0.001720      0.000101     -0.001478
20060210      -0.002848      0.000949     -0.001475      0.002540
20060213       0.007299     -0.004783     -0.005837     -0.003260
20060214       0.023630      0.009485      0.006873      0.010033
20060215      -0.025239      0.003464      0.004129      0.003504
20060216       0.074203      0.007796      0.007215      0.007328
20060217       0.001470     -0.000570      0.001237     -0.001660
20060221      -0.045788     -0.002568     -0.001776     -0.003271
20060222       0.013227      0.006634      0.004830      0.007513
20060223      -0.017304     -0.002802     -0.000399     -0.003775
20060224      -0.010812      0.002338      0.003795      0.001274
20060227       0.043410      0.003456      0.003158      0.003637
20060228      -0.017959     -0.009848     -0.006854     -0.010401
20060301       0.037793      0.009408      0.009078      0.008261
20060302       0.004112     -0.000443      0.000231     -0.001626
20060303      -0.027201     -0.001259     -0.001027     -0.001482
20060306      -0.012026     -0.007396     -0.005855     -0.006968
20060307       0.003043     -0.005326     -0.009664     -0.001862
20060308      -0.008495      0.000698     -0.000948      0.002030
20060309       0.002448     -0.004219     -0.001987     -0.004881
20060310       0.007021      0.007396      0.006549      0.007349
20060313       0.009397      0.002775      0.002720      0.001990
20060314       0.005418      0.010225      0.006582      0.010396
20060315       0.014671      0.005302      0.006040      0.004270
20060316      -0.000885      0.001691      0.001932      0.001773
20060317       0.008860      0.001367      0.001707      0.001471
